targetId,strataId,cohortId,cohortType,name
113,318,113003181,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Metastasis stage M1a FINAL
101,319,101003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Metastasis stage M1b FINAL
102,319,102003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Metastasis stage M1b FINAL
103,319,103003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Metastasis stage M1b FINAL
104,319,104003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Metastasis stage M1b FINAL
105,319,105003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Metastasis stage M1b FINAL
106,319,106003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Metastasis stage M1b FINAL
107,319,107003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Metastasis stage M1b FINAL
108,319,108003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Metastasis stage M1b FINAL
109,319,109003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Metastasis stage M1b FINAL
110,319,110003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Metastasis stage M1b FINAL
111,319,111003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Metastasis stage M1b FINAL
112,319,112003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Metastasis stage M1b FINAL
113,319,113003191,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Metastasis stage M1b FINAL
101,320,101003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
102,320,102003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
103,320,103003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
104,320,104003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
105,320,105003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
106,320,106003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
107,320,107003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
108,320,108003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
109,320,109003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
110,320,110003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
111,320,111003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
112,320,112003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
113,320,113003201,TwS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy with [PIONEER FUP] Strata Cohort S26 Metastasis stage M1c
101,301,101003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Obesity
102,301,102003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Obesity
103,301,103003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Obesity
104,301,104003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Obesity
105,301,105003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Obesity
106,301,106003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Obesity
107,301,107003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Obesity
108,301,108003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Obesity
109,301,109003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Obesity
110,301,110003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Obesity
111,301,111003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Obesity
112,301,112003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Obesity
113,301,113003012,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Obesity
101,302,101003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Hypertension
102,302,102003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Hypertension
103,302,103003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Hypertension
104,302,104003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Hypertension
105,302,105003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Hypertension
106,302,106003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Hypertension
107,302,107003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Hypertension
108,302,108003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Hypertension
109,302,109003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Hypertension
110,302,110003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Hypertension
111,302,111003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Hypertension
112,302,112003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Hypertension
113,302,113003022,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Hypertension
101,303,101003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
102,303,102003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
103,303,103003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
104,303,104003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
105,303,105003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
106,303,106003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
107,303,107003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
108,303,108003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
109,303,109003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
110,303,110003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
111,303,111003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
112,303,112003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
113,303,113003032,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Cardiovascular events (CVE; myocardial infarction, stroke)"
101,304,101003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Type 2 diabetes
102,304,102003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Type 2 diabetes
103,304,103003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Type 2 diabetes
104,304,104003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Type 2 diabetes
105,304,105003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Type 2 diabetes
106,304,106003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Type 2 diabetes
107,304,107003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Type 2 diabetes
108,304,108003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Type 2 diabetes
109,304,109003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Type 2 diabetes
110,304,110003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Type 2 diabetes
111,304,111003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Type 2 diabetes
112,304,112003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Type 2 diabetes
113,304,113003042,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Type 2 diabetes
101,305,101003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Venous tromboembolic events (VTE)
102,305,102003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Venous tromboembolic events (VTE)
103,305,103003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Venous tromboembolic events (VTE)
104,305,104003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Venous tromboembolic events (VTE)
105,305,105003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Venous tromboembolic events (VTE)
106,305,106003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Venous tromboembolic events (VTE)
107,305,107003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Venous tromboembolic events (VTE)
108,305,108003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Venous tromboembolic events (VTE)
109,305,109003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Venous tromboembolic events (VTE)
110,305,110003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Venous tromboembolic events (VTE)
111,305,111003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Venous tromboembolic events (VTE)
112,305,112003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Venous tromboembolic events (VTE)
113,305,113003052,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Venous tromboembolic events (VTE)
101,306,101003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
102,306,102003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
103,306,103003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
104,306,104003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
105,306,105003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
106,306,106003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
107,306,107003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
108,306,108003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
109,306,109003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
110,306,110003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
111,306,111003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
112,306,112003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
113,306,113003062,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Respiratory disease (chronic obstructive pulmonary disease (COPD) or asthma)
101,307,101003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
102,307,102003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
103,307,103003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
104,307,104003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
105,307,105003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
106,307,106003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
107,307,107003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
108,307,108003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
109,307,109003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
110,307,110003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
111,307,111003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
112,307,112003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
113,307,113003072,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] Family history of Prostate cancer or family history of germline mutations
101,308,101003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
102,308,102003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
103,308,103003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
104,308,104003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
105,308,105003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
106,308,106003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
107,308,107003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
108,308,108003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
109,308,109003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
110,308,110003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
111,308,111003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
112,308,112003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
113,308,113003082,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] EAU risk group at diagnosis low-risk (PSA <10 ng/ml AND (Gleason score 6 OR grade group 1) AND c1/cT2a)
101,309,101003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
102,309,102003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
103,309,103003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
104,309,104003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
105,309,105003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
106,309,106003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
107,309,107003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
108,309,108003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
109,309,109003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
110,309,110003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
111,309,111003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
112,309,112003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
113,309,113003092,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] EAU risk group at diagnosis intermediate-risk (PSA 10-20 ng/ml OR (Gleason score 7 OR grade group 2-3) OR cT2b)
101,310,101003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
102,310,102003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
103,310,103003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
104,310,104003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
105,310,105003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate curative trt NARROW without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
106,310,106003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed curative trt without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
107,310,107003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
108,310,108003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received radiotherapy without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
109,310,109003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received systemic chemotherapy without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
110,310,110003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received focal therapy without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
111,310,111003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received ADT based doublet or triplet combination therapies without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
112,310,112003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received prostatectomy plus salvage ADT and radiotherapy without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
113,310,113003102,TwoS,"[PIONEER FUP] Newly diagnosed prostate cancer received postatectomy and adjuvant radiotherapy without [PIONEER FUP] EAU risk group at diagnosis high-risk (PSA >20 ng/ml OR (Gleason score 8-10 OR grade group 4-5) OR cT2c or cT3, cT4)"
101,311,101003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer without [PIONEER FUP] PSA above 20 at Dx FINAL
102,311,102003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated immediate conservative trt without [PIONEER FUP] PSA above 20 at Dx FINAL
103,311,103003112,TwoS,[PIONEER FUP] Newly diagnosed prostate cancer initiated delayed conservative trt without [PIONEER FUP] PSA above 20 at Dx FINAL
